# Img   rel_time   rel_X   rel_Y   rel_Z   roll   pitch   yaw
1972    1317.377   -46876.16    761.4279    2988.438   -2.290649    4.202271   -21.26953   
1973    1317.427   -46877.19    764.8462    2988.406   -2.235718    4.207764   -21.28052   
1975    1317.477   -46878.74     769.983    2988.406   -2.180786    4.207764     -21.297   
1976    1317.502   -46879.25     771.692    2988.406   -2.147827    4.207764   -21.30249   
1977    1317.552   -46880.29    775.1105    2988.406   -2.098389    4.213257   -21.30798   
1978    1317.602   -46881.84     780.238    2988.406   -2.037964    4.213257   -21.31897   
1979    1317.652   -46882.88    783.6562    2988.406   -1.983032     4.21875   -21.32996   
1980    1317.702   -46884.44    788.7932    2988.375   -1.922607     4.21875   -21.34094   
1981    1317.752   -46885.47    792.2117    2988.375   -1.856689     4.21875   -21.34644   
1983    1317.802   -46887.03    797.3392    2988.375   -1.801758     4.21875   -21.35193   
1984    1317.852   -46888.06    800.7576    2988.375   -1.741333     4.21875   -21.36292   
1985    1317.877    -46889.1    804.1761    2988.375   -1.713867     4.21875   -21.36292   
1986    1317.927   -46890.14    807.5945    2988.375   -1.658936    4.224243   -21.36841   
1987    1317.977    -46891.7    812.7222    2988.375   -1.604004    4.224243    -21.3739   
1988    1318.027   -46892.76    816.1877    2988.438   -1.554565    4.224243   -21.37939   
1989    1318.077   -46894.32    821.3154    2988.438   -1.505127    4.224243   -21.38489   
1990    1318.127   -46895.36    824.7339    2988.438   -1.450195    4.224243   -21.38489   
1992    1318.177   -46896.92    829.8616    2988.406    -1.40625    4.229736   -21.39038   
1993    1318.227   -46897.96    833.2802    2988.406   -1.362305    4.229736   -21.39038   
1994    1318.252   -46898.48    834.9894    2988.406   -1.340332    4.229736   -21.39038   
1995    1318.302   -46900.05    840.1173    2988.406   -1.290894    4.229736   -21.39038   
1996    1318.352   -46901.09    843.5264    2988.406   -1.252441    4.229736   -21.39038   
1997    1318.402   -46902.65    848.6543    2988.406   -1.203003    4.235229   -21.39038   
1998    1318.452    -46903.7    852.0729    2988.406   -1.164551    4.235229   -21.38489   
1999    1318.502   -46905.26    857.1913    2988.406   -1.126099    4.235229   -21.38489   
2001    1318.552    -46906.3      860.61    2988.375    -1.09314    4.240723   -21.38489   
2002    1318.602   -46907.87    865.7285    2988.375   -1.054688    4.240723   -21.37939   
2003    1318.627   -46908.39    867.4379    2988.375   -1.038208    4.240723   -21.37939   
2004    1318.677   -46909.96    872.5658    2988.375   -1.005249    4.246216    -21.3739   
2005    1318.727   -46911.01    875.9751    2988.375   -0.9667969    4.246216   -21.36841   
2006    1318.777   -46912.57     881.103    2988.375   -0.9338379    4.251709   -21.36292   
2007    1318.827   -46913.62    884.5123    2988.375   -0.9008789    4.251709   -21.35742   
2008    1318.877   -46915.18    889.6402    2988.375   -0.8679199    4.251709   -21.35193   
2009    1318.927   -46916.23    893.0495    2988.375   -0.8404541    4.257202   -21.34644   
2011    1318.977   -46917.27    896.4682    2988.344   -0.8129883    4.257202   -21.33545   
2012    1319.002   -46918.29    899.9138    2988.375   -0.7965088    4.262695   -21.33545   
2013    1319.052   -46919.33    903.3231    2988.375   -0.7635498    4.262695   -21.32996   
2014    1319.102    -46920.9     908.451    2988.375   -0.7305908    4.262695   -21.31897   
2015    1319.152   -46921.94    911.8604    2988.375   -0.7086182    4.268188   -21.31348   
2016    1319.202   -46923.52    916.9791    2988.375   -0.6756592    4.268188   -21.30798   
2017    1319.252   -46924.56    920.3978    2988.375   -0.6536865    4.268188     -21.297   
2019    1319.302   -46926.13    925.5165    2988.375   -0.637207    4.273682    -21.2915   
2020    1319.352   -46927.18    928.9258    2988.375   -0.6097412    4.273682   -21.28601   
2021    1319.377   -46928.23    932.3445    2988.375   -0.5932617    4.273682   -21.28052   
2022    1319.427   -46929.27    935.7538    2988.344   -0.5822754    4.279175   -21.27502   
2023    1319.477   -46930.84    940.8726    2988.344   -0.5548096    4.279175   -21.26953   
2024    1319.527   -46931.89    944.2819    2988.344   -0.5328369    4.279175   -21.25854   
2025    1319.577   -46932.94    947.7006    2988.344   -0.5163574    4.284668   -21.25854   
2026    1319.627   -46934.51      952.81    2988.344   -0.4943848    4.284668   -21.24756   
2027    1319.677   -46935.55    956.2286    2988.344   -0.4779053    4.290161   -21.24207   
2029    1319.727   -46937.13    961.3474    2988.344   -0.4669189    4.290161   -21.24207   
2030    1319.752   -46937.65    963.0473    2988.344   -0.4614258    4.290161   -21.23657   
2031    1319.802   -46939.22    968.1661    2988.344   -0.4504395    4.290161   -21.23108   
2032    1319.852   -46940.27    971.5754    2988.344   -0.4394531    4.295654   -21.23108   
2033    1319.902   -46941.84    976.6942    2988.344   -0.4284668    4.295654   -21.22559   
2034    1319.952   -46942.88    980.1035    2988.312   -0.4119873    4.295654   -21.22559   
2035    1320.002   -46944.39    985.2578    2988.281   -0.4064941    4.295654   -21.22559   
2036    1320.052   -46945.44    988.6765    2988.281   -0.401001    4.301147   -21.22559   
2038    1320.102   -46947.01    993.7859    2988.281   -0.3955078    4.301147   -21.22009   
2039    1320.127   -46947.54    995.4953    2988.281   -0.3955078    4.301147   -21.22559   
2040    1320.177    -46949.1    1000.614    2988.281   -0.3900146    4.301147   -21.22559   
2041    1320.227   -46950.16    1004.023    2988.281   -0.3900146    4.301147   -21.22559   
2042    1320.277    -46951.2    1007.433    2988.281   -0.3845215    4.301147   -21.22559   
2043    1320.327   -46952.77    1012.551    2988.281   -0.3845215    4.301147   -21.23108   
2044    1320.377   -46954.34     1017.67    2988.281   -0.3790283    4.301147   -21.23657   
2046    1320.427   -46955.39    1021.079    2988.281   -0.3790283    4.301147   -21.23657   
2047    1320.477   -46956.96    1026.189    2988.281   -0.3790283    4.306641   -21.24756   
2048    1320.502   -46957.49    1027.898    2988.281   -0.3790283    4.306641   -21.24756   
2049    1320.552   -46958.53    1031.308    2988.281   -0.3790283    4.306641   -21.25305   
2050    1320.602    -46960.1    1036.426     2988.25   -0.3845215    4.306641   -21.25854   
2051    1320.652   -46961.15    1039.836     2988.25   -0.3900146    4.306641   -21.26404   
2052    1320.702   -46962.72    1044.945     2988.25   -0.3955078    4.306641   -21.27502   
2053    1320.752   -46963.77    1048.355     2988.25   -0.401001    4.312134   -21.28052   
2055    1320.802   -46965.34    1053.473     2988.25   -0.4064941    4.312134   -21.28601   
2056    1320.852   -46966.39    1056.883     2988.25   -0.4119873    4.312134    -21.2915   
2057    1320.877   -46966.91    1058.592     2988.25   -0.4174805    4.312134     -21.297   
2058    1320.927   -46968.48    1063.701     2988.25   -0.4284668    4.312134   -21.30249   
2059    1320.977   -46969.53    1067.111     2988.25   -0.4394531    4.312134   -21.31348   
2060    1321.027   -46971.06    1072.219     2988.25   -0.4449463    4.312134   -21.31897   
2061    1321.077   -46972.63    1077.329    2988.219   -0.4504395    4.312134   -21.32996   
2062    1321.127   -46973.68    1080.738    2988.219   -0.4614258    4.312134   -21.33545   
2064    1321.177   -46975.25    1085.847    2988.219   -0.4669189    4.312134   -21.34094   
2065    1321.227    -46976.3    1089.257    2988.219   -0.4779053    4.312134   -21.35193   
2066    1321.252   -46976.82    1090.966    2988.219   -0.4779053    4.312134   -21.35193   
2067    1321.302   -46978.39    1096.076    2988.219   -0.4888916    4.306641   -21.36292   
2068    1321.352   -46979.44    1099.485    2988.219   -0.4998779    4.312134   -21.36841   
2069    1321.402   -46981.01    1104.594    2988.219   -0.5053711    4.306641    -21.3739   
2070    1321.452   -46982.07    1108.004    2988.219   -0.5108643    4.306641   -21.37939   
2071    1321.502   -46983.64    1113.123    2988.219   -0.5218506    4.306641   -21.38489   
2073    1321.552   -46984.68    1116.532    2988.219   -0.5273438    4.306641   -21.39038   
2074    1321.602   -46986.26    1121.641    2988.188   -0.5328369    4.306641   -21.40137   
2075    1321.627   -46986.78    1123.342    2988.188   -0.5383301    4.306641   -21.40137   
2076    1321.677   -46987.83    1126.751    2988.188   -0.5438232    4.301147   -21.40686   
2077    1321.727    -46989.4     1131.86    2988.188   -0.5493164    4.301147   -21.41235   
2078    1321.777   -46990.98     1136.97    2988.188   -0.5548096    4.301147   -21.41235   
2079    1321.827   -46992.03    1140.379    2988.188   -0.5548096    4.301147   -21.41785   
2080    1321.877    -46993.6    1145.489    2988.188   -0.5603027    4.301147   -21.42334   
2081    1321.927   -46994.65    1148.898    2988.188   -0.5603027    4.301147   -21.42334   
2083    1321.977   -46996.22    1154.008    2988.188   -0.5603027    4.301147   -21.42883   
2084    1322.002   -46996.72     1155.66    2988.125   -0.5603027    4.301147   -21.42883   
2085    1322.052   -46997.77    1159.061    2988.125   -0.5603027    4.301147   -21.42883   
2086    1322.102   -46999.35     1164.17    2988.125   -0.5603027    4.301147   -21.43433   
2087    1322.152   -47000.39     1167.58    2988.125   -0.5548096    4.301147   -21.43433   
2088    1322.202   -47001.96    1172.689    2988.125   -0.5548096    4.301147   -21.43433   
2089    1322.252   -47003.02    1176.099    2988.125   -0.5493164    4.301147   -21.43433   
2090    1322.302   -47004.59    1181.199    2988.094   -0.5438232    4.301147   -21.43433   
2092    1322.352   -47005.64    1184.608    2988.094   -0.5383301    4.306641   -21.43433   
2093    1322.377   -47006.69    1188.018    2988.094   -0.5328369    4.306641   -21.43433   
2094    1322.427   -47007.74    1191.418    2988.094   -0.5273438    4.306641   -21.42883   
2095    1322.477   -47009.31    1196.527    2988.094   -0.5218506    4.306641   -21.42883   
2096    1322.527   -47010.37    1199.928    2988.094   -0.5163574    4.306641   -21.42883   
2097    1322.577   -47011.42    1203.337    2988.062   -0.5108643    4.306641   -21.42883   
2098    1322.627   -47012.99    1208.447    2988.062   -0.4998779    4.306641   -21.42334   
2099    1322.677   -47014.57    1213.547    2988.062   -0.4943848    4.312134   -21.42334   
2101    1322.727   -47015.62    1216.956    2988.062   -0.4833984    4.312134   -21.41785   
2102    1322.752   -47016.15    1218.656    2988.062   -0.4779053    4.312134   -21.41785   
2103    1322.802   -47017.73    1223.766    2988.062   -0.4669189    4.312134   -21.41235   
2104    1322.852   -47018.77    1227.166    2988.031   -0.4559326    4.312134   -21.41235   
2105    1322.902   -47020.35    1232.276    2988.031   -0.4449463    4.317627   -21.40686   
2106    1322.952    -47021.4    1235.676    2988.031    -0.43396    4.317627   -21.40686   
2107    1323.002   -47022.93    1240.747        2988   -0.4174805     4.32312   -21.40137   
2108    1323.052   -47023.98    1244.147        2988   -0.4064941     4.32312   -21.39587   
2110    1323.102   -47025.56    1249.257    2987.969   -0.3900146     4.32312   -21.39587   
2111    1323.127   -47026.08    1250.957    2987.969   -0.3845215     4.32312   -21.39587   
2112    1323.177   -47027.66    1256.057    2987.969   -0.3735352    4.328613   -21.39038   
2113    1323.227   -47028.71    1259.467    2987.969   -0.3625488    4.328613   -21.39038   
2114    1323.277   -47030.29    1264.567    2987.969   -0.3515625    4.328613   -21.38489   
2115    1323.327   -47031.34    1267.967    2987.938   -0.3405762    4.328613   -21.38489   
2116    1323.377   -47032.92    1273.077    2987.938   -0.3295898    4.328613   -21.37939   
2117    1323.427   -47033.97    1276.477    2987.938   -0.3240967    4.334106   -21.37939   
2119    1323.477   -47035.55    1281.586    2987.938   -0.3186035    4.328613    -21.3739   
2120    1323.502   -47036.07    1283.286    2987.938   -0.3131104    4.334106    -21.3739   
2121    1323.552   -47037.13    1286.687    2987.938   -0.3131104    4.328613    -21.3739   
2122    1323.602    -47038.7    1291.787    2987.906   -0.3076172    4.334106   -21.36841   
2123    1323.652   -47039.75    1295.196    2987.906   -0.3076172    4.334106   -21.36841   
2124    1323.702   -47041.33    1300.297    2987.906   -0.302124    4.334106   -21.36841   
2125    1323.752   -47042.38    1303.697    2987.906   -0.302124    4.334106   -21.36841   
2126    1323.802   -47043.96    1308.797    2987.875   -0.2966309    4.328613   -21.36841   
2128    1323.852   -47045.01    1312.207    2987.875   -0.2966309    4.328613   -21.36841   
2129    1323.877   -47046.06    1315.607    2987.875   -0.2911377    4.334106   -21.36841   
2130    1323.927   -47047.11    1319.007    2987.875   -0.2856445    4.328613   -21.36841   
2131    1323.977   -47048.16    1322.407    2987.875   -0.2856445    4.328613   -21.36841   
2132    1324.027   -47049.72     1327.47    2987.812   -0.2801514    4.328613   -21.36841   
2133    1324.077    -47051.3     1332.57    2987.812   -0.2801514    4.328613   -21.36841   
2134    1324.127   -47052.35     1335.98    2987.781   -0.2801514    4.328613   -21.36841   
2136    1324.177   -47053.93     1341.08    2987.781   -0.2746582    4.328613    -21.3739   
2137    1324.227   -47054.97     1344.48    2987.781   -0.2746582     4.32312    -21.3739   
2138    1324.252    -47055.5     1346.18    2987.781   -0.2746582     4.32312   -21.37939   
2139    1324.302   -47057.08     1351.28    2987.781   -0.2746582    4.328613   -21.37939   
2140    1324.352   -47058.13    1354.681    2987.781   -0.269165     4.32312   -21.38489   
2141    1324.402   -47059.71    1359.781     2987.75   -0.269165     4.32312   -21.39038   
2142    1324.452   -47060.76    1363.181     2987.75   -0.269165     4.32312   -21.39587   
2143    1324.502   -47062.33    1368.281     2987.75   -0.2636719     4.32312   -21.39587   
2144    1324.552   -47063.39    1371.682     2987.75   -0.269165     4.32312   -21.40137   
2146    1324.602   -47064.96    1376.791     2987.75   -0.269165     4.32312   -21.40686   
2147    1324.627   -47065.48    1378.491     2987.75   -0.2636719     4.32312   -21.41235   
2148    1324.677   -47067.06    1383.591    2987.719   -0.269165     4.32312   -21.41785   
2149    1324.727   -47068.11    1386.992    2987.719   -0.269165     4.32312   -21.42334   
2150    1324.777   -47069.69    1392.092    2987.719   -0.269165    4.317627   -21.42883   
2151    1324.827   -47070.74    1395.492    2987.719   -0.269165     4.32312   -21.43433   
2152    1324.877   -47071.79    1398.892    2987.719   -0.2746582    4.317627   -21.43982   
2153    1324.927   -47073.37    1403.983    2987.688   -0.2746582    4.317627   -21.45081   
2155    1324.977   -47074.94    1409.083    2987.688   -0.2801514     4.32312    -21.4563   
2156    1325.002   -47075.44    1410.774    2987.656   -0.2801514     4.32312    -21.4563   
2157    1325.052   -47076.49    1414.174    2987.625   -0.2801514     4.32312   -21.46179   
2158    1325.102   -47078.07    1419.274    2987.625   -0.2911377     4.32312   -21.47278   
2159    1325.152   -47079.12    1422.665    2987.625   -0.2911377     4.32312   -21.47827   
2160    1325.202   -47080.69    1427.765    2987.625   -0.302124     4.32312   -21.48376   
2161    1325.252   -47081.75    1431.165    2987.625   -0.3131104    4.317627   -21.48926   
2162    1325.302   -47083.32    1436.265    2987.625   -0.3186035     4.32312   -21.49475   
2164    1325.352   -47084.37    1439.666    2987.594   -0.3186035     4.32312   -21.50024   
2165    1325.377   -47085.42    1443.066    2987.594   -0.3240967     4.32312   -21.50024   
2166    1325.427   -47086.47    1446.466    2987.594   -0.3295898     4.32312   -21.50574   
2167    1325.477   -47088.05    1451.557    2987.594   -0.335083     4.32312   -21.51123   
2168    1325.527    -47089.1    1454.957    2987.594   -0.3405762     4.32312   -21.51672   
2169    1325.577   -47090.15    1458.357    2987.594   -0.3460693     4.32312   -21.52222   
2170    1325.627   -47091.73    1463.458    2987.562   -0.3460693     4.32312   -21.52771   
2171    1325.677    -47093.3    1468.558    2987.562   -0.3515625    4.317627    -21.5332   
2173    1325.727   -47094.36    1471.949    2987.562   -0.3570557    4.317627    -21.5332   
2174    1325.752   -47094.88    1473.649    2987.562   -0.3570557    4.317627    -21.5387   
2175    1325.802   -47096.46    1478.749    2987.562   -0.3625488    4.317627    -21.5387   
2176    1325.852   -47097.51    1482.149    2987.562   -0.3625488    4.317627    -21.5387   
2177    1325.902   -47099.09    1487.241    2987.562   -0.368042    4.317627   -21.54419   
2178    1325.952   -47100.14    1490.641    2987.562   -0.368042    4.312134   -21.54419   
2179    1326.002   -47101.63    1495.618      2987.5   -0.3735352    4.312134   -21.54419   
2180    1326.052   -47102.68    1499.018    2987.469   -0.3735352    4.312134   -21.54419   
2182    1326.102   -47104.26    1504.109    2987.469   -0.3735352    4.312134    -21.5387   
2183    1326.127   -47104.79    1505.809    2987.469   -0.3735352    4.312134    -21.5387   
2184    1326.177   -47106.37      1510.9    2987.469   -0.3790283    4.312134    -21.5387   
2185    1326.227   -47107.41      1514.3    2987.469   -0.3790283    4.312134    -21.5332   
2186    1326.277   -47108.99    1519.401    2987.469   -0.3735352    4.306641    -21.5332   
2187    1326.327   -47110.05    1522.791    2987.469   -0.3735352    4.312134   -21.52771   
2188    1326.377   -47111.63    1527.892    2987.469   -0.368042    4.306641   -21.52222   
2189    1326.427   -47112.68    1531.283    2987.438   -0.3625488    4.306641   -21.51672   
2191    1326.477   -47114.25    1536.383    2987.438   -0.3625488    4.306641   -21.50574   
2192    1326.502   -47114.78    1538.074    2987.438   -0.3570557    4.306641   -21.50574   
2193    1326.552   -47115.83    1541.474    2987.438   -0.3460693    4.306641   -21.50024   
2194    1326.602   -47117.41    1546.565    2987.438   -0.3405762    4.306641   -21.48926   
2195    1326.652   -47118.46    1549.965    2987.438   -0.335083    4.306641   -21.48376   
2196    1326.702   -47120.04    1555.056    2987.438   -0.3240967    4.306641   -21.47827   
2197    1326.752    -47121.1    1558.457    2987.438   -0.3186035    4.306641   -21.46729   
2198    1326.802   -47122.67    1563.548    2987.438   -0.3076172    4.306641   -21.46179   
2200    1326.852   -47123.72    1566.939    2987.438   -0.2911377    4.306641   -21.45081   
2201    1326.877   -47124.25    1568.639    2987.406   -0.2911377    4.306641   -21.45081   
2202    1326.927   -47125.83     1573.73    2987.406   -0.2801514    4.306641   -21.43982   
2203    1326.977   -47126.88     1577.13    2987.406   -0.2636719    4.306641   -21.43433   
2204    1327.027   -47128.43    1582.127    2987.375   -0.2471924    4.306641   -21.42883   
2205    1327.077   -47130.01    1587.218    2987.375   -0.2362061    4.306641   -21.41785   
2206    1327.127   -47131.06    1590.618    2987.375   -0.2197266    4.301147   -21.41235   
2207    1327.177   -47132.64    1595.709    2987.375   -0.2087402    4.306641   -21.40686   
2209    1327.227   -47133.69      1599.1    2987.375   -0.1977539    4.306641   -21.40137   
2210    1327.252   -47134.22      1600.8    2987.375   -0.1922607    4.301147   -21.40137   
2211    1327.302    -47135.8    1605.891    2987.344   -0.1812744    4.306641   -21.39587   
2212    1327.352   -47136.85    1609.282    2987.344   -0.1702881    4.301147   -21.39038   
2213    1327.402   -47138.43    1614.373    2987.344   -0.1538086    4.306641   -21.38489   
2214    1327.452   -47139.48    1617.774    2987.344   -0.1483154    4.306641   -21.38489   
2215    1327.502   -47141.06    1622.865    2987.344   -0.1373291    4.301147   -21.37939   
2216    1327.552   -47142.11    1626.256    2987.344   -0.1263428    4.306641   -21.37939   
2218    1327.602   -47143.69    1631.347    2987.344   -0.1153564    4.301147   -21.37939   
2219    1327.627   -47144.21    1633.047    2987.344   -0.1153564    4.301147    -21.3739   
2220    1327.677   -47145.79    1638.138    2987.344   -0.1043701    4.301147    -21.3739   
2221    1327.727   -47146.84    1641.529    2987.344   -0.09887695    4.301147    -21.3739   
2222    1327.777   -47148.42    1646.629    2987.344   -0.09887695    4.301147    -21.3739   
2223    1327.827   -47149.47     1650.02    2987.344   -0.09338379    4.301147    -21.3739   
2224    1327.877   -47151.05    1655.111    2987.344   -0.08789062    4.295654    -21.3739   
2225    1327.927    -47152.1    1658.502    2987.344   -0.08789062    4.295654    -21.3739   
2227    1327.977   -47153.68    1663.593    2987.344   -0.08789062    4.295654   -21.37939   
2228    1328.002   -47154.16    1665.236    2987.312   -0.08789062    4.290161   -21.37939   
2229    1328.052   -47155.21    1668.627    2987.312   -0.08789062    4.290161   -21.37939   
2230    1328.102   -47156.79    1673.718    2987.312   -0.08789062    4.284668   -21.37939   
2231    1328.152   -47157.84    1677.118    2987.312   -0.09338379    4.284668   -21.38489   
2232    1328.202   -47159.42    1682.209    2987.312   -0.09338379    4.284668   -21.38489   
2233    1328.252   -47160.47      1685.6    2987.281   -0.09887695    4.279175   -21.38489   
2234    1328.302   -47162.04    1690.691    2987.281   -0.1043701    4.279175   -21.39038   
2236    1328.352    -47163.1    1694.082    2987.281   -0.1043701    4.279175   -21.39038   
2237    1328.377   -47164.15    1697.473    2987.281   -0.1098633    4.279175   -21.39038   
2238    1328.427    -47165.2    1700.873    2987.281   -0.1153564    4.273682   -21.39587   
2239    1328.477   -47166.78    1705.964    2987.281   -0.1263428    4.273682   -21.39587   
2240    1328.527   -47167.82    1709.355    2987.281   -0.1263428    4.273682   -21.40137   
2241    1328.577    -47169.4    1714.446    2987.281   -0.1428223    4.268188   -21.40137   
2242    1328.627   -47170.45    1717.837    2987.281   -0.1483154    4.268188   -21.40686   
2243    1328.677   -47172.03    1722.928    2987.281   -0.1538086    4.268188   -21.40686   
2245    1328.727   -47173.08    1726.319    2987.281   -0.1647949    4.262695   -21.40686   
2246    1328.752    -47173.6    1728.019    2987.281   -0.1702881    4.262695   -21.41235   
2247    1328.802   -47175.18     1733.11    2987.312   -0.1757812    4.262695   -21.41235   
2248    1328.852   -47176.23      1736.5    2987.312   -0.1757812    4.257202   -21.41235   
2249    1328.902   -47177.81    1741.591    2987.312   -0.1867676    4.257202   -21.41785   
2250    1328.952   -47178.85    1744.982    2987.312   -0.1867676    4.257202   -21.41785   
2251    1329.002   -47180.42    1749.998    2987.312   -0.1867676    4.251709   -21.41785   
2252    1329.052   -47181.46    1753.398    2987.312   -0.1977539    4.251709   -21.42334   
2254    1329.102   -47183.04     1758.48    2987.312   -0.1977539    4.251709   -21.42334   
2255    1329.127   -47183.56     1760.18    2987.312   -0.1977539    4.251709   -21.42334   
2256    1329.177   -47185.14    1765.271    2987.312   -0.2087402    4.251709   -21.42334   
2257    1329.227   -47186.19    1768.662    2987.312   -0.2142334    4.246216   -21.42883   
2258    1329.277   -47187.77    1773.753    2987.312   -0.2142334    4.246216   -21.42883   
2259    1329.327   -47188.81    1777.144    2987.312   -0.2197266    4.246216   -21.42883   
2260    1329.377   -47190.39    1782.235    2987.312   -0.2252197    4.246216   -21.42883   
2261    1329.427   -47191.44    1785.626    2987.312   -0.2252197    4.246216   -21.42883   
2263    1329.477   -47193.02    1790.708    2987.312   -0.2307129    4.246216   -21.43433   
2264    1329.502   -47193.55    1792.408    2987.312   -0.2362061    4.246216   -21.43433   
2265    1329.552   -47194.59    1795.798    2987.312   -0.2362061    4.246216   -21.43433   
2266    1329.602   -47196.17     1800.89    2987.312   -0.2416992    4.246216   -21.43433   
2267    1329.652   -47197.22     1804.28    2987.312   -0.2471924    4.246216   -21.43433   
2268    1329.702    -47198.8    1809.362    2987.312   -0.2471924    4.246216   -21.43433   
2269    1329.752   -47199.84    1812.762    2987.344   -0.2526855    4.246216   -21.43433   
2270    1329.802   -47201.42    1817.844    2987.344   -0.2581787    4.246216   -21.43433   
2272    1329.852   -47202.47    1821.235    2987.344   -0.2581787    4.246216   -21.43433   
2273    1329.877   -47203.52    1824.626    2987.344   -0.2526855    4.246216   -21.43433   
2303    1331.177   -47237.68    1934.695    2987.406   -0.1263428    4.185791   -21.36841   
2304    1331.202   -47238.21    1936.386    2987.406   -0.1263428    4.185791   -21.36841   
2305    1331.252   -47239.26    1939.777    2987.406   -0.1153564    4.185791   -21.36292   
2306    1331.302   -47240.83    1944.858    2987.406   -0.1153564    4.185791   -21.36292   
2308    1331.352   -47241.89    1948.249    2987.438   -0.1153564    4.185791   -21.36292   
2309    1331.377   -47242.93     1951.64    2987.438   -0.1153564    4.180298   -21.36292   
2310    1331.427   -47243.99    1955.031    2987.438   -0.1098633    4.180298   -21.36292   
2311    1331.477   -47245.56    1960.122    2987.438   -0.1153564    4.180298   -21.36292   
2312    1660.553   -47350.33    2061.396     2993.25   -5.855713    4.257202    162.6471   
2314    1660.603    -47348.9    2056.718     2993.25   -5.844727    4.251709    162.6196   
2315    1660.628   -47347.48    2052.051    2993.281   -5.839233    4.251709    162.6086   
2316    1660.678   -47346.04    2047.373    2993.281   -5.828247    4.246216    162.5812   
2317    1660.728   -47343.89    2040.367    2993.281   -5.817261    4.246216    162.5537   
2318    1660.778   -47342.46    2035.698    2993.312   -5.800781    4.240723    162.5208   
2319    1660.828   -47340.31    2028.692    2993.312   -5.789795    4.235229    162.4933   
2320    1660.878   -47338.87    2024.024    2993.312   -5.773315    4.235229    162.4658   
2321    1660.928   -47336.71    2017.017    2993.344   -5.756836    4.229736    162.4384   
2323    1660.978   -47335.27    2012.348    2993.344   -5.740356    4.229736    162.4109   
2324    1661.003   -47334.54    2010.019    2993.406   -5.734863    4.224243    162.3944   
2325    1661.053   -47332.33    2002.955    2993.406   -5.718384    4.224243    162.3669   
2326    1661.103   -47330.89    1998.286    2993.406   -5.701904     4.21875    162.3395   
2327    1661.153   -47328.72    1991.279    2993.438   -5.679932    4.213257    162.3065   
2328    1661.203   -47327.27     1986.61    2993.438   -5.663452    4.213257    162.2736   
2329    1661.253   -47325.09    1979.612    2993.438   -5.641479    4.207764    162.2516   
2330    1661.303   -47323.64    1974.944    2993.438   -5.619507    4.202271    162.2186   
2332    1661.353   -47321.45    1967.946    2993.438   -5.603027    4.196777    162.1912   
2333    1661.378   -47320.73    1965.616    2993.469   -5.592041    4.196777    162.1747   
2334    1661.428   -47318.54    1958.608    2993.469   -5.570068    4.191284    162.1472   
2335    1661.478   -47317.08    1953.949    2993.469   -5.553589    4.185791    162.1198   
2336    1661.528   -47314.89     1946.95    2993.469   -5.526123    4.180298    162.0923   
2337    1661.578   -47313.42    1942.281    2993.469   -5.509644    4.174805    162.0648   
2338    1661.628   -47311.23    1935.283    2993.469   -5.487671    4.174805    162.0374   
2339    1661.678   -47309.76    1930.623      2993.5   -5.465698    4.169312    162.0099   
2341    1661.728   -47307.56    1923.625      2993.5   -5.443726    4.163818    161.9824   
2342    1661.753   -47306.83    1921.295      2993.5   -5.432739    4.158325    161.9659   
2343    1661.803   -47305.35    1916.625      2993.5   -5.405273    4.158325    161.9385   
2344    1661.853   -47303.15    1909.636      2993.5   -5.383301    4.152832     161.911   
2345    1661.903   -47300.93    1902.637      2993.5   -5.355835    4.147339    161.8835   
2346    1661.953   -47299.46    1897.977      2993.5   -5.333862    4.141846    161.8616   
2347    1662.003   -47297.98    1893.317      2993.5   -5.306396    4.141846    161.8396   
2348    1662.053   -47295.75    1886.243    2993.594   -5.278931    4.136353    161.8121   
2350    1662.103   -47294.26    1881.583    2993.594   -5.251465    4.130859    161.7847   
2351    1662.128   -47292.78    1876.923    2993.594   -5.234985    4.125366    161.7737   
2352    1662.178    -47291.3    1872.263    2993.594    -5.20752    4.125366    161.7517   
2353    1662.228   -47289.07    1865.263    2993.594   -5.180054    4.125366    161.7242   
2354    1662.278   -47287.59    1860.603    2993.594   -5.147095    4.119873    161.7023   
2355    1662.328   -47285.35    1853.613    2993.594   -5.119629     4.11438    161.6803   
2356    1662.378   -47283.86    1848.953    2993.594    -5.08667     4.11438    161.6583   
2357    1662.428   -47281.63    1841.962    2993.594   -5.053711    4.108887    161.6364   
2359    1662.478   -47280.13    1837.302    2993.594   -5.020752    4.108887    161.6144   
2360    1662.503   -47279.39    1834.981    2993.594   -5.004272    4.103394    161.6034   
2361    1662.553   -47277.14    1827.991    2993.594    -4.96582    4.103394    161.5814   
2362    1662.603   -47275.65     1823.33    2993.594   -4.932861    4.103394    161.5649   
2363    1662.653    -47273.4     1816.34    2993.594   -4.899902      4.0979     161.543   
2364    1662.703    -47271.9    1811.688    2993.594   -4.866943      4.0979    161.5265   
2365    1662.753   -47269.65    1804.698    2993.562   -4.828491    4.092407    161.5045   
2366    1662.803   -47268.14    1800.037    2993.562   -4.795532    4.086914     161.488   
2368    1662.853   -47265.88    1793.055    2993.562   -4.762573    4.086914    161.4716   
2369    1662.878   -47265.13    1790.725    2993.562   -4.746094    4.081421    161.4606   
2370    1662.928   -47262.87    1783.743    2993.562   -4.713135    4.081421    161.4441   
